Movement_Date,GLN_Code,EAN_Code,Base_Unit_Code,Stock,Transit,Shipped,OOS
2/12/2021,4080398539419,4790685483151,1011075037,3313,0,117,0
2/12/2021,4080398539419,4790685483425,9500184418,6500,0,1780,0
2/12/2021,4080398539419,4790685483200,9500188110,9816,0,2712,0
2/12/2021,4080398539419,4790685552456,9500773538,2484,0,300,0
2/12/2021,4080398539419,4790685552500,9505073046,14280,0,1100,0
2/12/2021,4080398539419,4790685525450,9500188106,2262,0,336,0
2/12/2021,4080398539419,4790685525424,9500105764,324,0,140,340
2/13/2021,4080398539419,4790685000310,9500188105,7553,0,1080,0
2/13/2021,4080398539419,4790685000555,9500188108,2856,0,1296,312
2/13/2021,4080398539419,4790685000884,9500959798,10344,0,2040,0
2/13/2021,4080398539419,4790685001034,9500704337,1488,0,240,0
2/13/2021,4080398539419,4790685003515,9500704336,4800,0,792,0
2/13/2021,4080398539419,4790685004561,9500739441,5127,0,324,0
2/13/2021,4080398539419,4790685004528,9500736916,2196,0,144,0
2/13/2021,4080398539419,4790685004585,9500736917,1863,0,585,9
2/13/2021,4080398539419,4790685004622,9500736917,558,0,36,0
2/13/2021,4080398539419,4790685006551,9500733337,2400,0,840,96
2/13/2021,4080398539419,4790685006800,9500738679,20,0,0,0
2/13/2021,4080398539419,4790685002420,9500777987,4139,0,252,0
2/13/2021,4080398539419,4790685009313,9500753387,44797,0,17514,0
2/13/2021,4080398539419,4790685010814,9500754147,1409,0,333,0
2/13/2021,4080398539419,4790685019550,9500306461,1196,0,243,0
2/13/2021,4080398539419,4790685053158,9500373716,13879,0,60,0
2/13/2021,4080398539419,4790685053135,9500373717,13080,0,100,0
2/13/2021,4080398539419,4790685053558,9500305897,9058,0,220,0
2/13/2021,4080398539419,4790685053654,9500373795,13680,0,120,0
2/13/2021,4080398539419,4790685054163,9500318810,2646,0,333,0
2/13/2021,4080398539419,4790685054484,9500395894,892,0,72,0
2/13/2021,4080398539419,4790685054551,9500395895,336,0,384,264
2/13/2021,4080398539419,4790685043992,9500765956,1160,0,153,0
2/13/2021,4080398539419,4790685500508,9500188046,3292,0,792,0
2/13/2021,4080398539419,4790685508050,9500184495,2300,0,220,320
2/13/2021,4080398539419,4790685551453,9500188950,12192,0,744,0
2/13/2021,4080398539419,4790685402052,9500188107,27443,0,720,0
2/13/2021,4080398539419,4790685402501,9500184411,17596,0,300,0
2/13/2021,4080398539419,4790685430544,9500750956,66863,0,11952,0
2/13/2021,4080398539419,4790685483151,1011075037,3295,0,144,0
2/13/2021,4080398539419,4790685483425,9500184418,5580,0,1220,0
2/13/2021,4080398539419,4790685483200,9500188110,6936,0,2880,0
2/13/2021,4080398539419,4790685552456,9500773538,2796,0,336,0
2/13/2021,4080398539419,4790685552500,9505073046,13560,0,720,0
2/13/2021,4080398539419,4790685525450,9500188106,2022,0,240,0
2/13/2021,4080398539419,4790685525424,9500105764,1020,0,100,340
2/14/2021,4080398539419,4790685000310,9500188105,6785,17688,768,48
2/14/2021,4080398539419,4790685000555,9500188108,2496,1080,768,0
2/14/2021,4080398539419,4790685000884,9500959798,9264,648,1080,0
2/14/2021,4080398539419,4790685001034,9500704337,1464,0,48,24
2/14/2021,4080398539419,4790685003515,9500704336,5592,2184,936,0
2/14/2021,4080398539419,4790685004561,9500739441,4974,0,153,0
2/14/2021,4080398539419,4790685004528,9500736916,2097,432,99,0
2/14/2021,4080398539419,4790685004585,9500736917,1368,2592,495,0
2/14/2021,4080398539419,4790685004622,9500736917,531,0,27,0
2/14/2021,4080398539419,4790685006551,9500733337,1944,312,576,0
2/14/2021,4080398539419,4790685006800,9500738679,20,0,0,0
2/14/2021,4080398539419,4790685002420,9500777987,3815,216,324,0
2/14/2021,4080398539419,4790685009313,9500753387,37957,30132,16488,0
2/14/2021,4080398539419,4790685010814,9500754147,1544,675,216,0
2/14/2021,4080398539419,4790685019550,9500306461,872,810,324,0
2/14/2021,4080398539419,4790685051896,9500774499,0,0,0,0
2/14/2021,4080398539419,4790685051919,9500776901,0,0,0,0
2/14/2021,4080398539419,4790685051956,9500776907,0,0,0,0
2/14/2021,4080398539419,4790685053158,9500373716,13879,0,0,0
2/14/2021,4080398539419,4790685053135,9500373717,13000,0,80,0
2/14/2021,4080398539419,4790685053558,9500305897,8358,800,700,0
2/14/2021,4080398539419,4790685053654,9500373795,13660,0,20,0
2/14/2021,4080398539419,4790685054163,9500318810,2493,0,207,9
2/14/2021,4080398539419,4790685054484,9500395894,844,1080,48,0
2/14/2021,4080398539419,4790685054551,9500395895,288,0,48,192
2/14/2021,4080398539419,4790685043992,9500765956,1097,405,198,0
2/14/2021,4080398539419,4790685500508,9500188046,2164,1512,1128,0
2/14/2021,4080398539419,4790685508050,9500184495,2380,1440,400,0
2/14/2021,4080398539419,4790685551453,9500188950,14304,3576,1344,0
2/14/2021,4080398539419,4790685402052,9500188107,31403,2712,1224,0
2/14/2021,4080398539419,4790685402501,9500184411,19476,2160,520,0
2/14/2021,4080398539419,4790685430544,9500750956,83350,58536,9072,0
2/14/2021,4080398539419,4790685483151,1011075037,3214,0,81,0
2/14/2021,4080398539419,4790685483425,9500184418,4920,480,1780,0
2/14/2021,4080398539419,4790685483200,9500188110,4104,1008,2832,0
2/14/2021,4080398539419,4790685552456,9500773538,2748,1512,264,0
2/14/2021,4080398539419,4790685552500,9505073046,12964,800,580,0
2/14/2021,4080398539419,4790685525450,9500188106,1710,3024,528,0
2/14/2021,4080398539419,4790685525424,9500105764,960,4500,220,560
2/14/2021,4080398539419,4790685610425,9500186469,0,0,0,0
2/14/2021,4080398539419,4790685668423,9500184414,0,0,0,0
2/15/2021,4080398539419,4790685000310,9500188105,6569,17688,216,504
2/15/2021,4080398539419,4790685000555,9500188108,2064,2592,432,24
2/15/2021,4080398539419,4790685000884,9500959798,8496,4752,768,0
2/15/2021,4080398539419,4790685001034,9500704337,1344,0,120,0
2/15/2021,4080398539419,4790685003515,9500704336,4553,0,1032,0
2/15/2021,4080398539419,4790685004561,9500739441,4821,0,153,0
2/15/2021,4080398539419,4790685004528,9500736916,2007,540,90,0
2/15/2021,4080398539419,4790685004585,9500736917,2583,1080,306,0
2/15/2021,4080398539419,4790685004622,9500736917,486,0,45,0
2/15/2021,4080398539419,4790685006551,9500733337,1896,1200,360,0
2/15/2021,4080398539419,4790685006800,9500738679,20,0,0,0
2/15/2021,4080398539419,4790685002420,9500777987,3455,0,360,0
2/15/2021,4080398539419,4790685009313,9500753387,22198,30456,19305,0
2/15/2021,4080398539419,4790685010814,9500754147,1589,405,216,0
2/15/2021,4080398539419,4790685019550,9500306461,1025,540,243,0
2/15/2021,4080398539419,4790685051896,9500774499,0,0,0,0
2/15/2021,4080398539419,4790685051919,9500776901,0,0,0,0
2/15/2021,4080398539419,4790685051956,9500776907,0,0,0,0
2/15/2021,4080398539419,4790685053158,9500373716,13859,0,20,0
2/15/2021,4080398539419,4790685053135,9500373717,13000,0,0,0
2/15/2021,4080398539419,4790685053558,9500305897,8118,800,240,0
2/15/2021,4080398539419,4790685053654,9500373795,13580,0,80,0
2/15/2021,4080398539419,4790685054163,9500318810,2340,0,153,99
2/15/2021,4080398539419,4790685054484,9500395894,796,1080,48,0
2/15/2021,4080398539419,4790685054551,9500395895,192,0,96,168
2/15/2021,4080398539419,4790685043992,9500765956,989,270,225,0
2/15/2021,4080398539419,4790685500508,9500188046,1684,3024,480,0
2/15/2021,4080398539419,4790685508050,9500184495,2560,1440,320,0
2/15/2021,4080398539419,4790685551453,9500188950,12576,0,1728,0
2/15/2021,4080398539419,4790685402052,9500188107,28739,2712,2664,0
2/15/2021,4080398539419,4790685402501,9500184411,18416,2160,1060,0
2/15/2021,4080398539419,4790685430544,9500750956,79414,42984,19556,0
2/15/2021,4080398539419,4790685483151,1011075037,3151,0,72,0
2/15/2021,4080398539419,4790685483425,9500184418,4280,480,640,460
2/15/2021,4080398539419,4790685483200,9500188110,3072,1512,1056,504
2/15/2021,4080398539419,4790685552456,9500773538,2556,0,192,0
2/15/2021,4080398539419,4790685552500,9505073046,12424,0,553,0
2/15/2021,4080398539419,4790685525450,9500188106,2646,1512,576,0
2/15/2021,4080398539419,4790685525424,9500105764,3720,1500,240,260
2/15/2021,4080398539419,4790685610425,9500186469,0,0,0,0
2/15/2021,4080398539419,4790685668423,9500184414,0,0,0,0
2/16/2021,4080398539419,4790685000310,9500188105,5657,17688,912,0
2/16/2021,4080398539419,4790685000555,9500188108,2040,4536,24,72
2/16/2021,4080398539419,4790685000884,9500959798,10824,5832,1128,0
2/16/2021,4080398539419,4790685001034,9500704337,1752,0,24,72
2/16/2021,4080398539419,4790685003515,9500704336,2928,1392,1632,0
2/16/2021,4080398539419,4790685004561,9500739441,4650,0,171,0
2/16/2021,4080398539419,4790685004528,9500736916,1881,648,126,0
2/16/2021,4080398539419,4790685004585,9500736917,2178,1080,405,0
2/16/2021,4080398539419,4790685004622,9500736917,459,0,27,0
2/16/2021,4080398539419,4790685006551,9500733337,2400,2472,240,0
2/16/2021,4080398539419,4790685006800,9500738679,20,0,0,0
2/16/2021,4080398539419,4790685002420,9500777987,3204,648,288,0
2/16/2021,4080398539419,4790685009313,9500753387,23413,43956,16920,0
2/16/2021,4080398539419,4790685010814,9500754147,1742,405,153,0
2/16/2021,4080398539419,4790685019550,9500306461,1046,810,243,0
2/16/2021,4080398539419,4790685051896,9500774499,0,0,0,0
2/16/2021,4080398539419,4790685051919,9500776901,0,0,0,0
2/16/2021,4080398539419,4790685051956,9500776907,0,0,0,0
2/16/2021,4080398539419,4790685053158,9500373716,13839,0,20,0
2/16/2021,4080398539419,4790685053135,9500373717,12940,0,60,0
2/16/2021,4080398539419,4790685053558,9500305897,7938,800,180,0
2/16/2021,4080398539419,4790685053654,9500373795,13520,0,60,0
2/16/2021,4080398539419,4790685054163,9500318810,2412,270,63,27
2/16/2021,4080398539419,4790685054484,9500395894,724,1080,72,0
2/16/2021,4080398539419,4790685054551,9500395895,144,0,48,240
2/16/2021,4080398539419,4790685043992,9500765956,980,540,189,36
2/16/2021,4080398539419,4790685500508,9500188046,2044,3456,504,96
2/16/2021,4080398539419,4790685508050,9500184495,2400,1920,160,0
2/16/2021,4080398539419,4790685551453,9500188950,9792,0,2784,0
2/16/2021,4080398539419,4790685402052,9500188107,23939,2712,4800,0
2/16/2021,4080398539419,4790685402501,9500184411,15876,2160,2540,0
2/16/2021,4080398539419,4790685430544,9500750956,104230,10152,32112,0
2/16/2021,4080398539419,4790685483151,1011075037,3457,0,135,0
2/16/2021,4080398539419,4790685483425,9500184418,4060,480,220,40
2/16/2021,4080398539419,4790685483200,9500188110,2520,3024,552,72
2/16/2021,4080398539419,4790685552456,9500773538,2724,864,264,0
2/16/2021,4080398539419,4790685552500,9505073046,11903,400,520,0
2/16/2021,4080398539419,4790685525450,9500188106,2334,1512,312,0
2/16/2021,4080398539419,4790685525424,9500105764,3060,1500,660,0
2/16/2021,4080398539419,4790685610425,9500186469,0,0,0,0
2/16/2021,4080398539419,4790685668423,9500184414,0,0,0,0
2/17/2021,4080398539419,4790685000310,9500188105,6881,15312,1128,240
2/17/2021,4080398539419,4790685000555,9500188108,3240,3456,72,120
2/17/2021,4080398539419,4790685000884,9500959798,9720,5184,1776,0
2/17/2021,4080398539419,4790685001034,9500704337,1680,0,72,0
2/17/2021,4080398539419,4790685003515,9500704336,4704,3408,1272,0
2/17/2021,4080398539419,4790685004561,9500739441,4497,0,162,0
2/17/2021,4080398539419,4790685004528,9500736916,2142,216,171,0
2/17/2021,4080398539419,4790685004585,9500736917,2808,432,450,0
2/17/2021,4080398539419,4790685004622,9500736917,378,0,81,0
2/17/2021,4080398539419,4790685006551,9500733337,2112,3792,288,0
2/17/2021,4080398539419,4790685006800,9500738679,20,0,0,0
2/17/2021,4080398539419,4790685002420,9500777987,3012,1296,408,0
2/17/2021,4080398539419,4790685009313,9500753387,33961,54000,4446,0
2/17/2021,4080398539419,4790685010814,9500754147,1994,135,153,0
2/17/2021,4080398539419,4790685019550,9500306461,1217,540,234,0
2/17/2021,4080398539419,4790685051896,9500774499,0,0,0,0
2/17/2021,4080398539419,4790685051919,9500776901,0,0,0,0
2/17/2021,4080398539419,4790685051956,9500776907,0,0,0,0
2/17/2021,4080398539419,4790685053158,9500373716,13779,0,60,0
2/17/2021,4080398539419,4790685053135,9500373717,12920,0,20,0
2/17/2021,4080398539419,4790685053558,9500305897,7698,800,240,0
2/17/2021,4080398539419,4790685053654,9500373795,13460,0,60,0
2/17/2021,4080398539419,4790685054163,9500318810,2250,270,162,0
2/17/2021,4080398539419,4790685054484,9500395894,484,1080,240,0
2/17/2021,4080398539419,4790685054551,9500395895,96,0,48,288
2/17/2021,4080398539419,4790685043992,9500765956,1070,270,180,0
2/17/2021,4080398539419,4790685500508,9500188046,3316,2376,216,312
2/17/2021,4080398539419,4790685508050,9500184495,4080,1440,200,0
2/17/2021,4080398539419,4790685551453,9500188950,10944,0,2400,0
2/17/2021,4080398539419,4790685402052,9500188107,23843,0,4536,0
2/17/2021,4080398539419,4790685402501,9500184411,17776,0,1860,0
2/17/2021,4080398539419,4790685430544,9500750956,87116,18360,17112,0
2/17/2021,4080398539419,4790685483151,1011075037,3340,0,117,0
2/17/2021,4080398539419,4790685483425,9500184418,4360,0,160,120
2/17/2021,4080398539419,4790685483200,9500188110,3216,5952,312,264
2/17/2021,4080398539419,4790685552456,9500773538,3912,1728,324,0
2/17/2021,4080398539419,4790685552500,9505073046,11783,1000,921,0
2/17/2021,4080398539419,4790685525450,9500188106,3150,0,600,0
2/17/2021,4080398539419,4790685525424,9500105764,3860,0,700,0
2/17/2021,4080398539419,4790685610425,9500186469,0,0,0,0
2/17/2021,4080398539419,4790685668423,9500184414,0,0,0,0
2/18/2021,4080398539419,4790685000310,9500188105,4841,0,2040,0
2/18/2021,4080398539419,4790685000555,9500188108,2856,2160,504,0
2/18/2021,4080398539419,4790685000884,9500959798,7560,2592,2160,0
2/18/2021,4080398539419,4790685001034,9500704337,1560,0,120,0
2/18/2021,4080398539419,4790685003515,9500704336,4248,2016,456,0
2/18/2021,4080398539419,4790685004561,9500739441,4353,216,153,0
2/18/2021,4080398539419,4790685004528,9500736916,1962,108,180,0
2/18/2021,4080398539419,4790685004585,9500736917,2529,540,279,0
2/18/2021,4080398539419,4790685004622,9500736917,360,0,18,0
2/18/2021,4080398539419,4790685006551,9500733337,1920,2592,192,0
2/18/2021,4080398539419,4790685006800,9500738679,20,0,0,0
2/18/2021,4080398539419,4790685002420,9500777987,2688,648,324,0
2/18/2021,4080398539419,4790685009313,9500753387,46480,56484,945,0
2/18/2021,4080398539419,4790685010814,9500754147,1796,270,198,0
2/18/2021,4080398539419,4790685019550,9500306461,1037,540,180,0
2/18/2021,4080398539419,4790685051896,9500774499,0,0,0,0
2/18/2021,4080398539419,4790685051919,9500776901,0,0,0,0
2/18/2021,4080398539419,4790685051956,9500776907,0,0,0,0
2/18/2021,4080398539419,4790685053158,9500373716,13699,0,80,0
2/18/2021,4080398539419,4790685053135,9500373717,12900,0,20,0
2/18/2021,4080398539419,4790685053558,9500305897,7418,0,280,0
2/18/2021,4080398539419,4790685053654,9500373795,13440,0,20,0
2/18/2021,4080398539419,4790685054163,9500318810,2187,270,63,0
2/18/2021,4080398539419,4790685054182,9500314877,0,0,16,0
2/18/2021,4080398539419,4790685054484,9500395894,388,0,96,24
2/18/2021,4080398539419,4790685054551,9500395895,0,0,96,336
2/18/2021,4080398539419,4790685043992,9500765956,953,540,117,0
2/18/2021,4080398539419,4790685500508,9500188046,2620,1080,696,0
2/18/2021,4080398539419,4790685508050,9500184495,3940,960,140,0
2/18/2021,4080398539419,4790685551453,9500188950,10440,1008,523,0
2/18/2021,4080398539419,4790685402052,9500188107,22979,0,888,0
2/18/2021,4080398539419,4790685402501,9500184411,16996,0,780,0
2/18/2021,4080398539419,4790685430544,9500750956,76028,52488,11184,0
2/18/2021,4080398539419,4790685483151,1011075037,3277,0,63,0
2/18/2021,4080398539419,4790685483425,9500184418,4240,0,120,60
2/18/2021,4080398539419,4790685483200,9500188110,2832,5448,384,120
2/18/2021,4080398539419,4790685552456,9500773538,3672,864,240,0
2/18/2021,4080398539419,4790685552500,9505073046,11223,1000,560,0
2/18/2021,4080398539419,4790685525450,9500188106,2766,1008,384,0
2/18/2021,4080398539419,4790685525424,9500105764,3600,500,260,0
2/18/2021,4080398539419,4790685610425,9500186469,0,0,0,0
2/18/2021,4080398539419,4790685668423,9500184414,0,0,0,0
2/19/2021,4080398539419,4790685000310,9500188105,18017,9048,2160,0
2/19/2021,4080398539419,4790685000555,9500188108,4224,2160,144,0
2/19/2021,4080398539419,4790685000884,9500959798,11544,2592,1848,0
2/19/2021,4080398539419,4790685001034,9500704337,1440,0,120,0
2/19/2021,4080398539419,4790685003515,9500704336,3336,0,912,0
2/19/2021,4080398539419,4790685004561,9500739441,4461,216,108,0
2/19/2021,4080398539419,4790685004528,9500736916,1971,108,99,0
2/19/2021,4080398539419,4790685004585,9500736917,2304,540,225,0
2/19/2021,4080398539419,4790685004622,9500736917,360,0,0,0
2/19/2021,4080398539419,4790685006551,9500733337,3432,2592,216,0
2/19/2021,4080398539419,4790685006800,9500738679,20,0,0,0
2/19/2021,4080398539419,4790685002420,9500777987,2760,0,360,0
2/19/2021,4080398539419,4790685009313,9500753387,63674,56484,3105,0
2/19/2021,4080398539419,4790685010814,9500754147,1769,270,180,0
2/19/2021,4080398539419,4790685019550,9500306461,1235,540,153,0
2/19/2021,4080398539419,4790685051896,9500774499,0,0,0,0
2/19/2021,4080398539419,4790685051919,9500776901,0,0,0,0
2/19/2021,4080398539419,4790685051956,9500776907,0,0,0,0
2/19/2021,4080398539419,4790685053158,9500373716,13699,0,0,0
2/19/2021,4080398539419,4790685053135,9500373717,12820,0,80,0
2/19/2021,4080398539419,4790685053558,9500305897,8818,540,200,0
2/19/2021,4080398539419,4790685053654,9500373795,13400,0,40,0
2/19/2021,4080398539419,4790685054163,9500318810,2457,270,72,0
2/19/2021,4080398539419,4790685054484,9500395894,1468,624,48,0
2/19/2021,4080398539419,4790685054551,9500395895,0,0,0,432
2/19/2021,4080398539419,4790685043992,9500765956,1205,540,108,0
2/19/2021,4080398539419,4790685500508,9500188046,3510,1080,600,0
2/19/2021,4080398539419,4790685508050,9500184495,4300,960,120,0
2/19/2021,4080398539419,4790685551453,9500188950,9048,1008,1392,0
2/19/2021,4080398539419,4790685402052,9500188107,19475,0,3552,0
2/19/2021,4080398539419,4790685402501,9500184411,15456,0,1540,0
2/19/2021,4080398539419,4790685430544,9500750956,83472,52488,14952,0
2/19/2021,4080398539419,4790685483151,1011075037,3376,0,99,0
2/19/2021,4080398539419,4790685483425,9500184418,4900,0,140,140
2/19/2021,4080398539419,4790685483200,9500188110,4368,5448,264,312
2/19/2021,4080398539419,4790685552456,9500773538,3816,0,288,0
2/19/2021,4080398539419,4790685552500,9505073046,10563,400,660,0
2/19/2021,4080398539419,4790685525450,9500188106,2598,1008,168,0
2/19/2021,4080398539419,4790685525424,9500105764,3540,0,80,0
